checking_date,departing_date,trip_type,pax_count,departing_airport,arriving_airport,flight,departing_time,arrival_time,fare_name,price,currency
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH116,9:55p.m.,2:50p.m.,Economy Standard,2049.90,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH116,9:55p.m.,2:50p.m.,Economy Standard,2092.90,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH116,9:55p.m.,2:50p.m.,Economy Standard,4512.90,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH108,10:55p.m.,8:59p.m.,Economy Standard,2132.03,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH108,10:55p.m.,8:59p.m.,Economy Standard,2175.03,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH108,10:55p.m.,8:59p.m.,Economy Standard,5018.03,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH108,10:55p.m.,10:54a.m.,Economy Standard,2177.72,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH108,10:55p.m.,10:54a.m.,Economy Standard,2221.17,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH108,10:55p.m.,10:54a.m.,Economy Standard,5093.28,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH106,12:30a.m.,1:53p.m.,Economy Standard,2181.56,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH106,12:30a.m.,1:53p.m.,Economy Standard,2225.10,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH106,12:30a.m.,1:53p.m.,Economy Standard,5515.90,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7394,3:50p.m.,4:23p.m.,Economy Standard,2086.03,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7394,3:50p.m.,4:23p.m.,Economy Standard,2129.03,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7394,3:50p.m.,4:23p.m.,Economy Standard,4956.03,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7010,3:50p.m.,8:59p.m.,Economy Standard,2086.03,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7010,3:50p.m.,8:59p.m.,Economy Standard,2129.03,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7010,3:50p.m.,8:59p.m.,Economy Standard,4956.03,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,2136.53,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,2179.53,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,5429.53,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,2136.53,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,2179.53,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,5429.53,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7394,1:40p.m.,4:23p.m.,Economy Standard,2096.43,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7394,1:40p.m.,4:23p.m.,Economy Standard,2139.43,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7394,1:40p.m.,4:23p.m.,Economy Standard,5374.43,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7542,6:10p.m.,8:59p.m.,Economy Standard,2090.53,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7542,6:10p.m.,8:59p.m.,Economy Standard,2133.53,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7542,6:10p.m.,8:59p.m.,Economy Standard,5368.53,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7394,12:00p.m.,4:23p.m.,Economy Standard,2096.43,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7394,12:00p.m.,4:23p.m.,Economy Standard,2139.43,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7394,12:00p.m.,4:23p.m.,Economy Standard,5374.43,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7542,6:10p.m.,9:51a.m.,Economy Standard,2143.16,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7542,6:10p.m.,9:51a.m.,Economy Standard,2090.53,USD
2026-07-22,Oct 19 (Mon),OW,1,HND,YVR,NH7542,6:10p.m.,9:51a.m.,Economy Standard,2143.16,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH116,9:55p.m.,2:50p.m.,Economy Standard,2049.90,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH116,9:55p.m.,2:50p.m.,Economy Standard,2092.90,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH116,9:55p.m.,2:50p.m.,Economy Standard,4512.90,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH108,10:55p.m.,8:59p.m.,Economy Standard,2132.03,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH108,10:55p.m.,8:59p.m.,Economy Standard,2175.03,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH108,10:55p.m.,8:59p.m.,Economy Standard,5018.03,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH108,10:55p.m.,10:54a.m.,Economy Standard,2177.72,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH108,10:55p.m.,10:54a.m.,Economy Standard,2221.17,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH108,10:55p.m.,10:54a.m.,Economy Standard,5093.28,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH106,12:30a.m.,1:53p.m.,Economy Standard,2181.56,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH106,12:30a.m.,1:53p.m.,Economy Standard,2225.10,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH106,12:30a.m.,1:53p.m.,Economy Standard,5515.90,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7394,3:50p.m.,4:23p.m.,Economy Standard,2086.03,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7394,3:50p.m.,4:23p.m.,Economy Standard,2129.03,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7394,3:50p.m.,4:23p.m.,Economy Standard,4956.03,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7010,3:50p.m.,8:59p.m.,Economy Standard,2086.03,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7010,3:50p.m.,8:59p.m.,Economy Standard,2129.03,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7010,3:50p.m.,8:59p.m.,Economy Standard,4956.03,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,2136.53,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,2179.53,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,5429.53,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,2136.53,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,2179.53,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH106,12:30a.m.,10:54a.m.,Economy Standard,5429.53,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7394,1:40p.m.,4:23p.m.,Economy Standard,2096.43,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7394,1:40p.m.,4:23p.m.,Economy Standard,2139.43,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7394,1:40p.m.,4:23p.m.,Economy Standard,5374.43,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7542,6:10p.m.,8:59p.m.,Economy Standard,2090.53,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7542,6:10p.m.,8:59p.m.,Economy Standard,2133.53,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7542,6:10p.m.,8:59p.m.,Economy Standard,5368.53,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7394,12:00p.m.,4:23p.m.,Economy Standard,2096.43,USD
2026-07-22,Oct 20 (Tue),OW,1,HND,YVR,NH7394,12:00p.m.,4:23p.m.,Economy Standard,2139.43,USD
