checking_date,departing_date,trip_type,pax_count,departing_airport,arriving_airport,flight,departing_time,arrival_time,fare_name,price,currency
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH106,12:30a.m.,7:10p.m.,Economy Standard,2508.33,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH106,12:30a.m.,7:10p.m.,Economy Standard,2552.33,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH106,12:30a.m.,7:10p.m.,Economy Standard,5159.33,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH126,9:05p.m.,3:35p.m.,Economy Standard,2508.33,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH126,9:05p.m.,3:35p.m.,Economy Standard,2552.33,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH126,9:05p.m.,3:35p.m.,Economy Standard,5159.33,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH7542,6:10p.m.,12:30p.m.,Economy Standard,2462.33,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH7542,6:10p.m.,12:30p.m.,Economy Standard,2505.33,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH7542,6:10p.m.,12:30p.m.,Economy Standard,5097.33,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH108,10:55p.m.,8:27p.m.,Economy Standard,2518.43,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH108,10:55p.m.,8:27p.m.,Economy Standard,2562.43,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH108,10:55p.m.,8:27p.m.,Economy Standard,5169.43,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH118,9:15p.m.,7:47p.m.,Economy Standard,2518.43,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH118,9:15p.m.,7:47p.m.,Economy Standard,2562.43,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH118,9:15p.m.,7:47p.m.,Economy Standard,5169.43,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH108,10:55p.m.,9:31p.m.,Economy Standard,2518.43,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH108,10:55p.m.,9:31p.m.,Economy Standard,2562.43,USD
2026-07-22,Aug 14 (Fri),OW,1,HND,LAX,NH108,10:55p.m.,9:31p.m.,Economy Standard,5169.43,USD
