Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2026-01-11 13:40:12 +0000,Cable Rope Tricep Extension, 12,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2026-01-11 13:40:12 +0000,Cable Rope Tricep Extension, 10,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2026-01-11 13:40:12 +0000,Cable Rope Tricep Extension, 10,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2026-01-11 13:40:12 +0000,Bent Over Barbell Row, 10,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-01-11 13:40:12 +0000,Seated Barbell Shoulder Press, 10,20.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2026-01-11 13:40:12 +0000,Seated Barbell Shoulder Press, 8,35.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-11 13:40:12 +0000,Seated Barbell Shoulder Press, 8,35.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-11 13:40:12 +0000,Seated Barbell Shoulder Press, 8,35.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-11 13:40:12 +0000,Seated Barbell Shoulder Press, 8,35.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-09 12:51:56 +0000,Lat Pulldown, 8,30.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2026-01-09 12:51:56 +0000,Lat Pulldown, 5,65.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-09 12:51:56 +0000,Lat Pulldown, 5,65.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-09 12:51:56 +0000,Lat Pulldown, 5,65.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-09 12:51:56 +0000,Cable Crossover Fly, 13,10.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2026-01-09 12:51:56 +0000,Cable Crossover Fly, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2026-01-09 12:51:56 +0000,Cable Crossover Fly, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2026-01-09 12:51:56 +0000,Cable Crossover Fly, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2026-01-09 12:51:56 +0000,Cable Rope Overhead Triceps Extension, 12,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-09 12:51:56 +0000,Cable Rope Overhead Triceps Extension, 12,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-09 12:51:56 +0000,Cable Rope Overhead Triceps Extension, 12,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-09 12:51:56 +0000,Cable Face Pull, 15,20.0,0.0,0.0,0.0,0.0,false,3x face height, 1.0
2026-01-09 12:51:56 +0000,Cable Face Pull, 15,20.0,0.0,0.0,0.0,0.0,false,3x face height, 1.0
2026-01-09 12:51:56 +0000,Cable Face Pull, 15,20.0,0.0,0.0,0.0,0.0,false,3x face height, 1.0
2026-01-09 12:51:56 +0000,Cable Face Pull, 15,20.0,0.0,0.0,0.0,0.0,false,3x face height, 1.0
2026-01-09 12:51:56 +0000,Cable Lateral Raise, 12,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-01-09 12:51:56 +0000,Cable Lateral Raise, 12,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-01-09 12:51:56 +0000,Cable Lateral Raise, 12,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-01-09 12:51:56 +0000,Cable Bicep Curl, 12,17.5,0.0,0.0,0.0,0.0,false,2x 8, 1.0
2026-01-09 12:51:56 +0000,Cable Bicep Curl, 8,17.5,0.0,0.0,0.0,0.0,false,2x 8, 1.0
2026-01-09 12:51:56 +0000,Cable Bicep Curl, 8,12.5,0.0,0.0,0.0,0.0,false,2x 8, 1.0
2026-01-09 12:51:56 +0000,Lying Hamstrings Curl, 8,20.0,0.0,0.0,0.0,0.0,true,1x, 1.0
2026-01-09 12:51:56 +0000,Lying Hamstrings Curl, 18,35.0,0.0,0.0,0.0,0.0,false,1x, 1.0
2026-01-09 12:51:56 +0000,Lying Hamstrings Curl, 18,35.0,0.0,0.0,0.0,0.0,false,1x, 1.0
2026-01-09 12:51:56 +0000,Cycling - Stationary, 0,0.0,1200.0,0.0,0.0,0.0,false,, 0.0
2026-01-05 15:58:01 +0000,Barbell Decline Bench Press, 10,20.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2026-01-05 15:58:01 +0000,Barbell Decline Bench Press, 6,35.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2026-01-05 15:58:01 +0000,Barbell Decline Bench Press, 10,57.5,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-05 15:58:01 +0000,Barbell Decline Bench Press, 10,57.5,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-05 15:58:01 +0000,Barbell Decline Bench Press, 11,57.5,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-05 15:58:01 +0000,Trap Bar Deadlift, 8,60.0,0.0,0.0,0.0,0.0,true,2x, 1.0
2026-01-05 15:58:01 +0000,Trap Bar Deadlift, 5,85.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2026-01-05 15:58:01 +0000,Trap Bar Deadlift, 5,85.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2026-01-05 15:58:01 +0000,Trap Bar Deadlift, 5,85.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2026-01-05 15:58:01 +0000,Cable Rope Tricep Extension, 20,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2026-01-05 15:58:01 +0000,Cable Rope Tricep Extension, 20,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2026-01-05 15:58:01 +0000,Cable Rope Tricep Extension, 15,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2026-01-05 15:58:01 +0000,Cable Rope Tricep Extension, 12,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2026-01-05 15:58:01 +0000,Single Arm Landmine Press, 8,12.5,0.0,0.0,0.0,0.0,false,12 5, 2.0
2026-01-05 15:58:01 +0000,Single Arm Landmine Press, 8,12.5,0.0,0.0,0.0,0.0,false,12 5, 2.0
2026-01-05 15:58:01 +0000,Single Arm Landmine Press, 8,12.5,0.0,0.0,0.0,0.0,false,12 5, 2.0
2026-01-05 15:58:01 +0000,Single Arm Landmine Press, 8,10.0,0.0,0.0,0.0,0.0,false,12 5, 2.0
2026-01-05 15:58:01 +0000,Cable Row, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-01-05 15:58:01 +0000,Cable Row, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-01-05 15:58:01 +0000,Cable Row, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-01-05 15:58:01 +0000,Cable Row, 10,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-01-02 11:30:22 +0000,Cycling - Stationary, 0,0.0,3620.652990102768,0.0,0.0,0.0,false,, 0.0
2026-01-02 10:07:06 +0000,Lying Hamstrings Curl, 8,20.0,0.0,0.0,0.0,0.0,true,1x, 1.0
2026-01-02 10:07:06 +0000,Lying Hamstrings Curl, 18,35.0,0.0,0.0,0.0,0.0,false,1x, 1.0
2026-01-02 10:07:06 +0000,Lying Hamstrings Curl, 18,35.0,0.0,0.0,0.0,0.0,false,1x, 1.0
2026-01-02 10:07:06 +0000,Cable Rope Overhead Triceps Extension, 12,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-02 10:07:06 +0000,Cable Rope Overhead Triceps Extension, 12,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-02 10:07:06 +0000,Cable Rope Overhead Triceps Extension, 12,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-02 10:07:06 +0000,Cable Row, 12,60.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-02 10:07:06 +0000,Cable Row, 12,60.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2026-01-02 10:07:06 +0000,Cable Row, 12,60.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-31 12:55:01 +0000,Cable Bicep Curl, 15,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-31 12:55:01 +0000,Cable Bicep Curl, 11,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-31 12:55:01 +0000,Cable Bicep Curl, 10,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-31 12:55:01 +0000,Cable Face Pull, 15,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-31 12:55:01 +0000,Cable Face Pull, 15,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-31 12:55:01 +0000,Cable Face Pull, 15,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-31 12:55:01 +0000,Low Cable Chest Fly, 12,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-31 12:55:01 +0000,Low Cable Chest Fly, 12,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-31 12:55:01 +0000,Low Cable Chest Fly, 12,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-31 12:55:01 +0000,Dumbbell Incline Bench Press, 12,18.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-31 12:55:01 +0000,Landmine Core Rotation, 8,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-31 12:55:01 +0000,Landmine Core Rotation, 4,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-31 12:55:01 +0000,Landmine Core Rotation, 4,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-31 12:55:01 +0000,Cycling - Stationary, 0,0.0,1200.0,0.0,0.0,0.0,false,, 0.0
2025-12-30 13:41:38 +0000,Trap Bar Deadlift, 8,40.0,0.0,0.0,0.0,0.0,true,2x 85next, 1.0
2025-12-30 13:41:38 +0000,Trap Bar Deadlift, 5,80.0,0.0,0.0,0.0,0.0,false,2x 85next, 1.0
2025-12-30 13:41:38 +0000,Trap Bar Deadlift, 5,80.0,0.0,0.0,0.0,0.0,false,2x 85next, 1.0
2025-12-30 13:41:38 +0000,Trap Bar Deadlift, 5,80.0,0.0,0.0,0.0,0.0,false,2x 85next, 1.0
2025-12-30 13:41:38 +0000,Dumbbell Bent Over Row, 11,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-30 13:41:38 +0000,Dumbbell Bent Over Row, 11,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-30 13:41:38 +0000,Dumbbell Bent Over Row, 11,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-30 13:41:38 +0000,Dumbbell Bent Over Row, 11,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-30 13:41:38 +0000,Barbell Decline Bench Press, 10,20.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2025-12-30 13:41:38 +0000,Barbell Decline Bench Press, 5,30.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2025-12-30 13:41:38 +0000,Barbell Decline Bench Press, 10,55.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-30 13:41:38 +0000,Barbell Decline Bench Press, 10,55.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-30 13:41:38 +0000,Barbell Decline Bench Press, 10,55.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-30 13:41:38 +0000,Cable Rope Tricep Extension, 15,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-30 13:41:38 +0000,Cable Rope Tricep Extension, 12,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-30 13:41:38 +0000,Cable Rope Tricep Extension, 10,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-30 13:41:38 +0000,Cable Rope Tricep Extension, 10,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-30 13:41:38 +0000,Single Arm Landmine Press, 8,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-30 13:41:38 +0000,Single Arm Landmine Press, 8,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-30 13:41:38 +0000,Single Arm Landmine Press, 8,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-30 13:41:38 +0000,Single Arm Landmine Press, 9,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-30 13:41:38 +0000,Cycling - Stationary, 0,0.0,720.0,0.0,0.0,0.0,false,, 0.0
2025-12-26 15:39:32 +0000,Cable Row, 12,35.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2025-12-26 15:39:32 +0000,Cable Row, 12,60.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Cable Row, 12,30.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Cable Row, 12,30.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Lat Pulldown, 8,20.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2025-12-26 15:39:32 +0000,Lat Pulldown, 5,35.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Lat Pulldown, 5,35.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Lat Pulldown, 5,35.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Cable Face Pull, 15,10.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Cable Face Pull, 15,10.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Cable Face Pull, 15,10.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Cable Face Pull, 15,10.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Cable Crossover Fly, 12,5.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2025-12-26 15:39:32 +0000,Cable Crossover Fly, 12,5.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2025-12-26 15:39:32 +0000,Cable Crossover Fly, 12,5.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2025-12-26 15:39:32 +0000,Cable Crossover Fly, 12,5.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2025-12-26 15:39:32 +0000,Cable Rope Overhead Triceps Extension, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Cable Rope Overhead Triceps Extension, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Cable Rope Overhead Triceps Extension, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-26 15:39:32 +0000,Cable Bicep Curl, 12,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-26 15:39:32 +0000,Cable Bicep Curl, 12,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-26 15:39:32 +0000,Cable Bicep Curl, 12,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-26 15:39:32 +0000,Cable Lateral Raise, 12,2.5,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-26 15:39:32 +0000,Cable Lateral Raise, 12,2.5,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-26 15:39:32 +0000,Cable Lateral Raise, 12,2.5,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-26 15:39:32 +0000,Lying Hamstrings Curl, 8,10.0,0.0,0.0,0.0,0.0,true,1x, 1.0
2025-12-26 15:39:32 +0000,Lying Hamstrings Curl, 18,17.5,0.0,0.0,0.0,0.0,false,1x, 1.0
2025-12-26 15:39:32 +0000,Lying Hamstrings Curl, 18,17.5,0.0,0.0,0.0,0.0,false,1x, 1.0
2025-12-22 15:09:34 +0000,Trap Bar Deadlift, 8,30.0,0.0,0.0,0.0,0.0,true,2x, 1.0
2025-12-22 15:09:34 +0000,Trap Bar Deadlift, 5,40.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-22 15:09:34 +0000,Trap Bar Deadlift, 5,40.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-22 15:09:34 +0000,Trap Bar Deadlift, 5,40.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-22 15:09:34 +0000,Barbell Decline Bench Press, 10,20.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2025-12-22 15:09:34 +0000,Barbell Decline Bench Press, 10,30.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-22 15:09:34 +0000,Barbell Decline Bench Press, 10,30.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-22 15:09:34 +0000,Barbell Decline Bench Press, 10,30.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-22 15:09:34 +0000,Seated Barbell Shoulder Press, 10,20.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2025-12-22 15:09:34 +0000,Seated Barbell Shoulder Press, 10,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-22 15:09:34 +0000,Seated Barbell Shoulder Press, 10,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-22 15:09:34 +0000,Seated Barbell Shoulder Press, 10,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-22 15:09:34 +0000,Seated Barbell Shoulder Press, 10,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-22 15:09:34 +0000,Cable Rope Tricep Extension, 20,5.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-22 15:09:34 +0000,Cable Rope Tricep Extension, 20,5.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-22 15:09:34 +0000,Cable Rope Tricep Extension, 20,5.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-22 15:09:34 +0000,Cable Rope Tricep Extension, 20,5.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-22 15:09:34 +0000,Dumbbell Bent Over Row, 11,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:09:34 +0000,Dumbbell Bent Over Row, 11,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:09:34 +0000,Dumbbell Bent Over Row, 11,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:09:34 +0000,Dumbbell Bent Over Row, 11,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-22 15:09:34 +0000,Cycling - Stationary, 0,0.0,1800.0,0.0,0.0,0.0,false,, 0.0
2025-12-18 17:51:12 +0000,Lat Pulldown, 8,40.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2025-12-18 17:51:12 +0000,Lat Pulldown, 5,65.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Lat Pulldown, 5,65.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Lat Pulldown, 5,65.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Cable Row, 12,60.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Cable Row, 12,60.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Cable Row, 12,60.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Cable Crossover Fly, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2025-12-18 17:51:12 +0000,Cable Crossover Fly, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2025-12-18 17:51:12 +0000,Cable Crossover Fly, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2025-12-18 17:51:12 +0000,Cable Crossover Fly, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2025-12-18 17:51:12 +0000,Cable Face Pull, 15,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Cable Face Pull, 15,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Cable Face Pull, 15,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Cable Face Pull, 18,17.5,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Cable Rope Overhead Triceps Extension, 12,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Cable Rope Overhead Triceps Extension, 12,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Cable Rope Overhead Triceps Extension, 12,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-18 17:51:12 +0000,Cable Bicep Curl, 12,17.5,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-18 17:51:12 +0000,Cable Bicep Curl, 12,17.5,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-18 17:51:12 +0000,Cable Bicep Curl, 12,17.5,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-18 17:51:12 +0000,Lying Hamstrings Curl, 8,20.0,0.0,0.0,0.0,0.0,true,1x, 1.0
2025-12-18 17:51:12 +0000,Lying Hamstrings Curl, 18,35.0,0.0,0.0,0.0,0.0,false,1x, 1.0
2025-12-18 17:51:12 +0000,Lying Hamstrings Curl, 18,35.0,0.0,0.0,0.0,0.0,false,1x, 1.0
2025-12-14 13:37:20 +0000,Trap Bar Deadlift, 8,45.0,0.0,0.0,0.0,0.0,true,2x, 1.0
2025-12-14 13:37:20 +0000,Trap Bar Deadlift, 5,80.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-14 13:37:20 +0000,Trap Bar Deadlift, 5,80.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-14 13:37:20 +0000,Trap Bar Deadlift, 5,80.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-14 13:37:20 +0000,Barbell Decline Bench Press, 10,20.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2025-12-14 13:37:20 +0000,Barbell Decline Bench Press, 5,40.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2025-12-14 13:37:20 +0000,Barbell Decline Bench Press, 10,52.5,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-14 13:37:20 +0000,Barbell Decline Bench Press, 10,52.5,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-14 13:37:20 +0000,Barbell Decline Bench Press, 10,52.5,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-14 13:37:20 +0000,Cable Rope Tricep Extension, 20,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-14 13:37:20 +0000,Cable Rope Tricep Extension, 20,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-14 13:37:20 +0000,Cable Rope Tricep Extension, 9,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-14 13:37:20 +0000,Cable Rope Tricep Extension, 10,10.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-14 13:37:20 +0000,Seated Barbell Shoulder Press, 10,20.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2025-12-14 13:37:20 +0000,Seated Barbell Shoulder Press, 7,35.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-14 13:37:20 +0000,Seated Barbell Shoulder Press, 7,35.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-14 13:37:20 +0000,Seated Barbell Shoulder Press, 7,35.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-14 13:37:20 +0000,Dumbbell Bent Over Row, 11,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-14 13:37:20 +0000,Dumbbell Bent Over Row, 11,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-14 13:37:20 +0000,Dumbbell Bent Over Row, 11,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-14 13:37:20 +0000,Dumbbell Bent Over Row, 11,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-14 13:37:20 +0000,Cycling - Stationary, 0,0.0,1200.0,0.0,0.0,0.0,false,, 0.0
2025-12-11 15:04:32 +0000,Cable Row, 8,35.0,0.0,0.0,0.0,0.0,true,3x, 1.0
2025-12-11 15:04:32 +0000,Cable Row, 12,60.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-11 15:04:32 +0000,Cable Row, 12,60.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-11 15:04:32 +0000,Cable Row, 12,60.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-11 15:04:32 +0000,Cable Row, 12,60.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-11 15:04:32 +0000,Cable Lateral Raise, 12,5.0,0.0,0.0,0.0,0.0,false,2x, 2.0
2025-12-11 15:04:32 +0000,Cable Lateral Raise, 12,5.0,0.0,0.0,0.0,0.0,false,2x, 2.0
2025-12-11 15:04:32 +0000,Cable Lateral Raise, 12,5.0,0.0,0.0,0.0,0.0,false,2x, 2.0
2025-12-11 15:04:32 +0000,Cable Bicep Curl, 13,17.5,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-11 15:04:32 +0000,Cable Bicep Curl, 12,17.5,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-11 15:04:32 +0000,Cable Bicep Curl, 12,17.5,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-11 15:04:32 +0000,Cable Crossover Fly, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2025-12-11 15:04:32 +0000,Cable Crossover Fly, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2025-12-11 15:04:32 +0000,Cable Crossover Fly, 12,10.0,0.0,0.0,0.0,0.0,false,3x, 2.0
2025-12-11 15:04:32 +0000,Cable Face Pull, 17,17.5,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-11 15:04:32 +0000,Cable Face Pull, 15,17.5,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-11 15:04:32 +0000,Cable Face Pull, 17,17.5,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-11 15:04:32 +0000,Cable Face Pull, 17,17.5,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-11 15:04:32 +0000,Cable Rope Overhead Triceps Extension, 15,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-11 15:04:32 +0000,Cable Rope Overhead Triceps Extension, 12,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-11 15:04:32 +0000,Cable Rope Overhead Triceps Extension, 12,20.0,0.0,0.0,0.0,0.0,false,3x, 1.0
2025-12-11 15:04:32 +0000,Lying Hamstrings Curl, 8,20.0,0.0,0.0,0.0,0.0,true,1x, 1.0
2025-12-11 15:04:32 +0000,Lying Hamstrings Curl, 18,35.0,0.0,0.0,0.0,0.0,false,1x, 1.0
2025-12-11 15:04:32 +0000,Lying Hamstrings Curl, 18,35.0,0.0,0.0,0.0,0.0,false,1x, 1.0
2025-12-09 17:19:10 +0000,Cycling, 0,0.0,90.28105795383453,0.0,0.0,0.0,false,, 0.0
2025-12-09 15:42:25 +0000,Trap Bar Deadlift, 8,40.0,0.0,0.0,0.0,0.0,true,2x, 1.0
2025-12-09 15:42:25 +0000,Trap Bar Deadlift, 5,80.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-09 15:42:25 +0000,Trap Bar Deadlift, 5,80.0,0.0,0.0,0.0,0.0,false,2x, 1.0
2025-12-09 15:42:25 +0000,Trap Bar Deadlift, 5,80.0,0.0,0.0,0.0,0.0,false,2x, 1.0
